Current Time,Current Price,Average Ask,Ask Percent,Ask Ratio,Average Bid,Bid Percent,Bid Ratio
2024-05-08 14:09:24,38.280575,38.564769396856846,100.74239845367225,75.06164593963096,37.92638909080987,99.07476335141223,124.93835406036904
2024-05-08 14:09:27,38.305625,38.59206872491012,100.74778501828419,73.55734133577445,37.94457554418931,99.05745055507987,126.44265866422555
2024-05-08 14:09:30,38.305625,38.59009294746529,100.74262708796759,73.49899100684088,37.94968368633708,99.07078578234159,126.50100899315912
2024-05-08 14:09:33,38.30145,38.584499781169406,100.73900539318852,74.84964798696078,37.93197471687596,99.03534909742572,125.15035201303922
2024-05-08 14:09:36,38.30145,38.586954383782796,100.74541403467178,73.21146409405908,37.940036544020494,99.056397457591,126.78853590594092
2024-05-08 14:09:39,38.305625,38.58216623350094,100.7219337460254,74.32515671823813,37.94713110827293,99.06412206633603,125.67484328176187
2024-05-08 14:09:42,38.309799999999996,38.59020249104638,100.73193410314431,72.80749567348816,37.94832229709239,99.05643542146498,127.19250432651184
2024-05-08 14:09:45,38.31815,38.599138183139495,100.73330310346269,71.36560879888107,37.951994767811016,99.04443395051956,128.63439120111894
2024-05-08 14:09:48,38.313975,38.59718243872877,100.73917529760035,71.66625941216783,37.95269704431331,99.0570595828632,128.33374058783215
2024-05-08 14:09:51,38.313975,38.589757994548265,100.7197973965068,72.84963862298919,37.953382509454585,99.05884865627903,127.15036137701081
2024-05-08 14:09:54,38.305625,38.59276682835162,100.74960747501606,72.22986331421274,37.94788455769337,99.06608900832025,127.77013668578726
2024-05-08 14:09:57,38.326499999999996,38.75181952100482,101.10972700613105,85.41469909380312,37.9137459011472,98.92305820032408,114.58530090619688
2024-05-08 14:10:00,38.313975,38.586764981304775,100.71198559090979,72.28595032400311,37.9524933907548,99.05652804428358,127.71404967599689
2024-05-08 14:10:03,38.31815,38.5926208810848,100.71629470912555,71.25029736986504,37.953916319137484,99.04944867937905,128.74970263013495
2024-05-08 14:10:06,38.313975,38.59276511024175,100.72764600969164,72.0935389745201,37.95448284804381,99.06172055508155,127.9064610254799
2024-05-08 14:10:09,38.2931,38.588742198655815,100.77205083593601,72.95819266048206,37.94352248400655,99.08710050637464,127.04180733951794
2024-05-08 14:10:12,38.297275,38.58579552573457,100.75337090102252,72.88969689141994,37.94388763660031,99.07725193659421,127.11030310858006
2024-05-08 14:10:15,38.297275,38.58607519275031,100.75410115406464,72.7933821225202,37.944554639114365,99.07899358143463,127.2066178774798
2024-05-08 14:10:18,38.30145,38.58465813959636,100.73941884601328,73.16435093694149,37.94512104131587,99.06967240487205,126.83564906305851
2024-05-08 14:10:21,38.305625,38.58557540009402,100.73083365718227,73.59050586960556,37.94912747333862,99.06933374233842,126.40949413039444
2024-05-08 14:10:24,38.305625,38.58532601264787,100.73018261064234,73.59452459629988,37.94928123112676,99.06973513975235,126.40547540370012
2024-05-08 14:10:27,38.305625,38.58449513821699,100.72801354426926,73.72625637640834,37.94928123112676,99.06973513975235,126.27374362359166
2024-05-08 14:10:30,38.305625,38.58514687876099,100.72971496682534,73.45633184422279,37.950122089978265,99.07193027128069,126.54366815577721
2024-05-08 14:10:33,38.31815,38.74233325224865,101.1070034755035,85.85533291126688,37.909147978412875,98.93261542744854,114.14466708873312
2024-05-08 14:10:36,38.297275,38.58261106959814,100.7450558025294,73.6624637733992,37.942506617610235,99.07364588632021,126.3375362266008
2024-05-08 14:10:39,38.288925000000006,38.5808295308119,100.76237327324256,73.25072903660485,37.94177414870279,99.09333873620841,126.74927096339515
2024-05-08 14:10:42,38.288925000000006,38.58156021451261,100.76428161540865,73.09366673923635,37.9415836469626,99.09284119876072,126.90633326076365
2024-05-08 14:10:45,38.297275,38.58547766051545,100.75254090667143,72.94156914240108,37.94279377070159,99.07439568664243,127.05843085759892
2024-05-08 14:10:48,38.297275,38.58471415121889,100.75054726796853,73.05091691769326,37.94325956961494,99.07561195833108,126.94908308230674
2024-05-08 14:10:51,38.297275,38.5861681832971,100.75434396650178,72.85741567481523,37.943919122303974,99.0773341505472,127.14258432518477
2024-05-08 14:10:54,38.297275,38.584688630767594,100.75048063019523,73.25682845153214,37.94349462412346,99.076225721343,126.74317154846786
2024-05-08 14:10:57,38.297275,38.58469088119776,100.75048650641007,73.10704337124307,37.944429958260535,99.078668020794,126.89295662875693
2024-05-08 14:11:00,38.297275,38.58361036347732,100.74766511057855,73.38499793067595,37.9440953694527,99.0777943586135,126.61500206932405
2024-05-08 14:11:03,38.309799999999996,38.717039041790926,101.0630153166838,84.07730807730807,37.900136782890335,98.93065686297068,115.92269192269193
2024-05-08 14:11:06,38.28475,38.578345276568946,100.76687264921136,73.87162176680773,37.92805320834613,99.06830580935262,126.12837823319227
2024-05-08 14:11:09,38.242999999999995,38.537978059970584,100.77132562814263,77.7619290137453,37.87452741283058,99.03649664730953,122.2380709862547
2024-05-08 14:11:12,38.259699999999995,38.53513803066707,100.71991685942932,76.52240740303753,37.89045077159218,99.03488728764779,123.47759259696247
2024-05-08 14:11:15,38.276399999999995,38.64492434790091,100.96279782816806,85.02517855807648,37.87141111741021,98.94193580746939,114.97482144192352
2024-05-08 14:11:18,38.213775,38.48381854067442,100.70666543850855,80.13810608652462,37.84725982902876,99.04088206158318,119.86189391347538
2024-05-08 14:11:21,38.21795,38.50320299280395,100.74638486052746,77.24602318100123,37.8635749498417,99.07275233193224,122.75397681899877
2024-05-08 14:11:24,38.213775,38.48196751137583,100.70182155878562,76.16968135665289,37.862073735668986,99.07964794283996,123.83031864334711
2024-05-08 14:11:27,38.1929,38.463333775649296,100.70807342634178,77.04436810085102,37.83014056139219,99.05019142665833,122.95563189914898
2024-05-08 14:11:30,38.213775,38.46531691319896,100.65824931768444,75.25659654386912,37.847806615048405,99.04231292262648,124.74340345613088
2024-05-08 14:11:33,38.2096,38.46478588925086,100.66785804941915,74.29613952427238,37.83935359047585,99.03101207674472,125.70386047572762
2024-05-08 14:11:36,38.222125000000005,38.6063786989701,101.00531746722636,78.24996392596073,37.85341261590214,99.03534305301478,121.75003607403927
2024-05-08 14:11:39,38.205425000000005,38.46367110904448,100.675940940441,74.73702673112278,37.83824115738699,99.03892224045926,125.26297326887722
2024-05-08 14:11:42,38.213775,38.463293273761735,100.6529537418424,74.76202272437415,37.84238574428473,99.02812727683859,125.23797727562585
2024-05-08 14:11:45,38.213775,38.465691503269596,100.65922956648382,74.18337762897099,37.844909916071195,99.03473267446411,125.81662237102901
2024-05-08 14:11:48,38.213775,38.45785044545662,100.63871063629968,75.91691549356354,37.841944497419334,99.0269725967124,124.08308450643646
2024-05-08 14:11:51,38.213775,38.45849615051492,100.64040035436153,75.44421619210586,37.84377901388134,99.03177326469667,124.55578380789414
2024-05-08 14:11:55,38.213775,38.4627291011554,100.65147738258102,74.34279946312978,37.8447574671124,99.03433373727773,125.65720053687022
2024-05-08 14:11:57,38.213775,38.462910388295604,100.65195178517592,74.16994401345855,37.844473394805824,99.03359036055932,125.83005598654145
2024-05-08 14:12:00,38.213775,38.46231495509502,100.65039362139704,74.3856315832687,37.84412598269532,99.0326812326061,125.6143684167313
2024-05-08 14:12:03,38.226299999999995,38.600736359748474,100.97952550926581,75.74828442108337,37.86115166678906,99.04477196796203,124.25171557891663
2024-05-08 14:12:06,38.213775,38.46399968985372,100.65480233202221,73.9669697385632,37.84565854827892,99.03669173819891,126.0330302614368
2024-05-08 14:12:09,38.213775,38.46382746354051,100.65435164031953,74.01810708276534,37.84617486459604,99.03804286437557,125.98189291723466
2024-05-08 14:12:12,38.222125000000005,38.4718591931587,100.6533760044966,72.56099037444619,37.85041726654484,99.02750636325122,127.43900962555381
2024-05-08 14:12:15,38.213775,38.465874427772505,100.6597082538234,73.4898835683193,37.84636052598182,99.0385287137474,126.5101164316807
2024-05-08 14:12:18,38.230475,38.49749586989359,100.69845030670844,74.06918573306567,37.85914006659725,99.02869390609781,125.93081426693433
2024-05-08 14:12:22,38.247175,38.507536421336276,100.68073373088673,74.03375720088583,37.86350343335543,98.9968629927712,125.96624279911417
2024-05-08 14:12:25,38.247175,38.50908275570378,100.68477673371636,73.94401140208548,37.86600024476154,99.00339108643067,126.05598859791452
2024-05-08 14:12:28,38.263875,38.532483307830184,100.70198929886267,70.28914262885415,37.87897271141684,98.99408439792583,129.71085737114583
2024-05-08 14:12:30,38.280575,38.67540931714568,101.03142211721135,73.63377547519173,37.898429589086,99.00172499782461,126.36622452480827
2024-05-08 14:12:34,38.263875,38.517495494636215,100.66281968210542,73.74979165756433,37.88024770369833,98.99741650237549,126.25020834243567
2024-05-08 14:12:36,38.263875,38.517818869454885,100.66366479990563,73.60066172904213,37.88067905080483,98.99854379830802,126.39933827095787
2024-05-08 14:12:40,38.263875,38.518473934181145,100.66537676641781,73.67582495854388,37.880491325041056,98.99805318996326,126.32417504145612
2024-05-08 14:12:43,38.263875,38.518547634802445,100.6655693779118,73.62426309795921,37.880465275394236,98.99798511100676,126.37573690204079
2024-05-08 14:12:46,38.263875,38.51865945182141,100.66586160398394,73.89184889274709,37.88163182759247,99.001033814773,126.10815110725291
2024-05-08 14:12:49,38.263875,38.518459079487386,100.6653379446995,73.80366311601364,37.88223119065157,99.00260020881724,126.19633688398636
2024-05-08 14:12:52,38.263875,38.51843581190551,100.66527713647797,73.84944539375819,37.882534851088025,99.00339380443832,126.15055460624181
2024-05-08 14:12:54,38.247175,38.51469753099206,100.69945696902336,73.71957885059103,37.864930220042915,99.00059342956156,126.28042114940897
2024-05-08 14:12:57,38.259699999999995,38.68362659629793,101.108023837871,79.80308158671492,37.88946094192146,99.03230015374263,120.19691841328508
2024-05-08 14:13:01,38.247175,38.517328812925946,100.7063366455848,72.93376185690244,37.86648306572835,99.00465345670197,127.06623814309756
2024-05-08 14:13:04,38.238825,38.507668898765104,100.70306527139657,73.64129311711969,37.85742344226937,99.00258034149682,126.35870688288031
2024-05-08 14:13:07,38.230475,38.50037463644519,100.70598033753227,74.85490910707807,37.85515092664022,99.0182594556835,125.14509089292193
2024-05-08 14:13:10,38.238825,38.62592602023864,101.01232456865145,76.6087445164375,37.88156676181681,99.06571857743228,123.3912554835625
2024-05-08 14:13:13,38.230475,38.49966303724999,100.70411899734437,75.02722459802531,37.856994004258496,99.02308042015827,124.97277540197469
2024-05-08 14:13:16,38.255525000000006,38.51582334987849,100.68042027884465,72.49771845175529,37.87120075819043,98.99537585274396,127.50228154824471
2024-05-08 14:13:19,38.255525000000006,38.51295540462261,100.67292346562387,73.59421177386506,37.87384149125633,99.00227873295772,126.40578822613494
2024-05-08 14:13:22,38.255525000000006,38.51425894229802,100.67633091507177,73.17861755274417,37.874649023736154,99.00438962407691,126.82138244725583
2024-05-08 14:13:25,38.255525000000006,38.51484142254251,100.67785351930867,73.29157175094754,37.87496166322794,99.00520686417958,126.70842824905246
2024-05-08 14:13:28,38.255525000000006,38.51254304387783,100.67184555401558,73.80699871389227,37.87448448956666,99.0039595315099,126.19300128610773
2024-05-08 14:13:31,38.255525000000006,38.51404635765049,100.67577521848278,73.39329131383035,37.87639548370945,99.00895487307898,126.60670868616965
2024-05-08 14:13:34,38.255525000000006,38.514121405266174,100.67597139306328,73.44505310241065,37.87592181886653,99.00771671246578,126.55494689758935
2024-05-08 14:13:37,38.25135,38.6409348159902,101.01848644816509,80.28031052176689,37.87139907371997,99.00669930269119,119.71968947823311
2024-05-08 14:13:40,38.255525000000006,38.51650813241322,100.68221030142239,73.11331593575011,37.87404394759986,99.0028079541448,126.88668406424989
2024-05-08 14:13:43,38.272225000000006,38.711845517814496,101.14866725886591,81.01246040380605,37.88114208915112,98.97815475622626,118.98753959619395
2024-05-08 14:13:46,38.276399999999995,38.714720424224076,101.14514537475854,79.817960295277,37.887246048263655,98.98330576612132,120.182039704723
2024-05-08 14:13:49,38.25135,38.64700627717038,101.03435898908242,78.99419305357729,37.868780899217946,98.99985464360851,121.00580694642271
2024-05-08 14:13:52,38.238825,38.50014874620842,100.68339899619933,74.84783165799854,37.86894612983022,99.03271381856065,125.15216834200146
2024-05-08 14:13:55,38.25135,38.643983639344285,101.02645694686404,77.49302053142853,37.88203672362832,99.03450917060003,122.50697946857147
2024-05-08 14:13:58,38.242999999999995,38.505318973428935,100.68592676680423,75.2648344806251,37.86910335728437,99.02231351432778,124.7351655193749
2024-05-08 14:14:01,38.242999999999995,38.50730254349412,100.69111352010596,74.83729685109341,37.87060947310386,99.0262517927565,125.16270314890659
2024-05-08 14:14:04,38.247175,38.50950654426371,100.68588475949846,74.34699728085397,37.87081728986353,99.01598559857959,125.65300271914603
2024-05-08 14:14:07,38.226299999999995,38.599311146287064,100.97579715088058,77.31086661793464,37.86189426429026,99.0467146030096,122.68913338206536
2024-05-08 14:14:10,38.23465,38.49247422723337,100.67432087709282,76.34920437514303,37.8646907081687,99.03239785945131,123.65079562485697
2024-05-08 14:14:13,38.238825000000006,38.636124645328735,101.03899543285844,73.7675193189158,37.869022932371614,99.03291466819812,126.2324806810842
2024-05-08 14:14:16,38.226299999999995,38.61875699194847,101.02666748272388,75.18451078007865,37.845693211088424,99.00433264817266,124.81548921992135
2024-05-08 14:14:19,38.222125000000005,38.47055943102172,100.64997545537229,75.27523735709111,37.85277751374161,99.03368144429857,124.72476264290889
2024-05-08 14:14:22,38.222125000000005,38.47442391518905,100.66008605013208,74.740672967797,37.851745014859354,99.03098013221229,125.259327032203
2024-05-08 14:14:25,38.23465,38.60664368873897,100.97292296055795,75.28048871805112,37.85901992102386,99.01756632014117,124.71951128194888
2024-05-08 14:14:28,38.222125000000005,38.46719394918349,100.64117039328264,76.55942511447577,37.85703689926653,99.04482521384284,123.44057488552423
2024-05-08 14:14:31,38.222125000000005,38.465123067093124,100.63575237403238,77.17453290396993,37.85697485474401,99.04466288764428,122.82546709603007
2024-05-08 14:14:34,38.222125000000005,38.46534361199508,100.636329382511,76.6292561053565,37.857943669552405,99.04719758399723,123.3707438946435
2024-05-08 14:14:37,38.222125000000005,38.466979334365426,100.64060889959788,76.32248428332554,37.85713334569792,99.04507754526446,123.67751571667446
2024-05-08 14:14:40,38.247175,38.6549290762338,101.06610246700261,75.32064225496734,37.866613590084164,99.00499472205246,124.67935774503266
2024-05-08 14:14:43,38.230475,38.49263571290241,100.68573752458585,76.4998289950984,37.86857590195925,99.05337535554881,123.5001710049016
2024-05-08 14:14:46,38.242999999999995,38.64517131360598,101.0516207243312,75.91696163190805,37.86239873757892,99.00478188839507,124.08303836809195
2024-05-08 14:14:49,38.242999999999995,38.648040894471436,101.05912426972634,75.63742923248837,37.869988171385536,99.0246271772234,124.36257076751163
2024-05-08 14:14:52,38.213775,38.467676735075074,100.66442463503036,75.65794839705295,37.852095583415455,99.05353654124843,124.34205160294705
2024-05-08 14:14:55,38.197075,38.45640105355115,100.67891599959198,79.38745658220829,37.83246448092143,99.04544911075372,120.61254341779171
2024-05-08 14:14:58,38.180375,38.44799107986574,100.70092575011572,79.90444920280555,37.813398047149626,99.03883355558878,120.09555079719445
2024-05-08 14:15:01,38.16785,38.58415827149866,101.09073021272788,74.85448214146139,37.81336584082822,99.07124933898089,125.14551785853861
2024-05-08 14:15:04,38.16785,38.43501428129166,100.699972047919,79.6665677404066,37.80169293432452,99.04066625268261,120.3334322595934
2024-05-08 14:15:07,38.163675,38.42988789820665,100.69755572073878,80.22106239629021,37.7995657284457,99.04592712427642,119.77893760370979
2024-05-08 14:15:10,38.18455,38.57488204790375,101.02222508292948,76.58582420882347,37.83604244028152,99.0873074064812,123.41417579117653
2024-05-08 14:15:13,38.163675,38.428615497703284,100.69422165895523,79.62169064066754,37.80309412202343,99.05517254830262,120.37830935933246
2024-05-08 14:15:16,38.146975,38.40870513362962,100.68610979934745,81.88680234479448,37.779481255921354,99.0366372587115,118.11319765520552
2024-05-08 14:15:19,38.155325000000005,38.55641243102385,101.05119647394918,80.04513057049415,37.80652463751299,99.08584093442524,119.95486942950585
2024-05-08 14:15:22,38.130275,38.39520600450702,100.69480486177196,85.8710481782202,37.76534041334053,99.04292694804991,114.1289518217798
2024-05-08 14:15:25,38.105225000000004,38.38793908779413,100.74192997887856,83.66356529231882,37.73060935324025,99.01689165525264,116.33643470768118
2024-05-08 14:15:28,38.11775,38.533174187241954,101.08984446154862,81.62398707227025,37.758665887124096,99.05796088993735,118.37601292772975
2024-05-08 14:15:31,38.1094,38.386643582470654,100.72749395810654,83.78277443335463,37.737972611254236,99.02536542494565,116.21722556664537
2024-05-08 14:15:34,38.13445,38.39974467147011,100.6956824379796,79.19766861131995,37.76426520490048,99.02926410345627,120.80233138868005
2024-05-08 14:15:37,38.15115,38.55627890749383,101.06190483771478,76.77421878310413,37.788853718923,99.05036602808303,123.22578121689587
2024-05-08 14:15:40,38.130275,38.38872838768775,100.67781674191374,82.74119836694435,37.75671681926131,99.0203108140744,117.25880163305565
2024-05-08 14:15:43,38.096875,38.37727357879163,100.73601464369881,84.18411958715883,37.7207543425753,99.0127256962029,115.81588041284117
2024-05-08 14:15:46,38.096875,38.372085333979136,100.7223960862384,85.54036898937072,37.72103716154876,99.01346806410962,114.45963101062928
2024-05-08 14:15:49,38.1094,38.50565055318242,101.03977116717245,79.2428520564052,37.76741281744301,99.10261724782602,120.7571479435948
2024-05-08 14:15:52,38.0927,38.364673045056,100.71397681197709,83.52021177949456,37.73225981674787,99.05378147715408,116.47978822050544
2024-05-08 14:15:55,38.10105,38.4967352775466,101.0385154150518,78.39926141840941,37.76849546327669,99.1271775010838,121.60073858159059
2024-05-08 14:15:58,38.1094,38.53048875038933,101.10494720564829,78.49603713521633,37.767141005038695,99.10190400541255,121.50396286478367
2024-05-08 14:16:01,38.088525000000004,38.36515847623523,100.72629086118516,83.92351841175577,37.722228811137164,99.03830303519803,116.07648158824423
2024-05-08 14:16:04,38.0927,38.37198568829315,100.73317377947258,82.88082150204976,37.730544181183596,99.04927763372928,117.11917849795024
2024-05-08 14:16:07,38.113575,38.3860872381926,100.71500046425088,80.81437215758156,37.75235253554991,99.05224722569298,119.18562784241844
2024-05-08 14:16:10,38.113575,38.382542157694374,100.70569910509413,81.08271945190064,37.759716380465626,99.0715680186538,118.91728054809936
2024-05-08 14:16:13,38.130275,38.4017521730374,100.71197276452217,78.27601917373207,37.76073953050401,99.03086072813274,121.72398082626793
2024-05-08 14:16:16,38.0927,38.38150801456037,100.75817155140057,83.55381021525092,37.72477355542928,99.03412873182862,116.44618978474908
2024-05-08 14:16:19,38.071825000000004,38.34057757234075,100.70590934986896,81.9462534014945,37.69932701215467,99.02159145813123,118.0537465985055
2024-05-08 14:16:22,38.08435,38.37084320121911,100.75225965841379,80.6089146270066,37.710503192635294,99.0183715689917,119.3910853729934
2024-05-08 14:16:25,38.096875,38.37961820324148,100.74216901843387,79.4523855426946,37.728413549713146,99.03283025107217,120.5476144573054
2024-05-08 14:16:28,38.088525000000004,38.37597725148815,100.75469515159263,79.18727902488226,37.71995610627629,99.03233613345827,120.81272097511774
2024-05-08 14:16:31,38.10105,38.54968225757319,101.1774800368315,80.53291184489973,37.7474268325095,99.0718807815257,119.46708815510027
2024-05-08 14:16:34,38.096875,38.375140287976045,100.73041499591777,79.47298612557186,37.733240037761284,99.04549923782801,120.52701387442814
2024-05-08 14:16:37,38.096875,38.373158666813694,100.72521346386993,79.59107324653475,37.73553092384986,99.05151255542577,120.40892675346525
2024-05-08 14:16:40,38.080175,38.36327954173424,100.74344338421301,79.82749124612076,37.72291554032775,99.06182295729405,120.17250875387924
2024-05-08 14:16:43,38.08435,38.3616246258804,100.72805397986417,79.79979547202888,37.72374115026417,99.0531311424881,120.20020452797112
2024-05-08 14:16:46,38.088525000000004,38.35911365517542,100.71042040923194,80.48651936071597,37.72620148477971,99.04873314149,119.51348063928403
2024-05-08 14:16:49,38.088525000000004,38.36215995987533,100.71841836845958,80.65820521357666,37.722851188402636,99.03993706346631,119.34179478642334
2024-05-08 14:16:52,38.088525000000004,38.36395451207465,100.7231298982427,80.77335207970108,37.72068586455143,99.03425208655736,119.22664792029892
2024-05-08 14:16:55,38.080175,38.36339160396169,100.74373766392011,80.42187021340253,37.72017969089689,99.05463851176339,119.57812978659747
2024-05-08 14:16:58,38.076,38.352595241340794,100.72642935534404,81.45121335848427,37.71924352758874,99.06304109567375,118.54878664151573
2024-05-08 14:17:01,38.071825000000004,38.33877444304125,100.70117322466483,81.07064314313338,37.720085882737536,99.07611700447124,118.92935685686662
2024-05-08 14:17:04,38.063475,38.32351209469089,100.68316698538663,82.46807938770172,37.693805950200066,99.02880898341539,117.53192061229828
2024-05-08 14:17:07,38.08435,38.5229732916113,101.15171531511315,78.68194504169513,37.73883790800794,99.0927714612641,121.31805495830487
2024-05-08 14:17:10,38.038425000000004,38.327792719560435,100.76072476597133,84.3501483432976,37.68270138570399,99.06483085381161,115.6498516567024
2024-05-08 14:17:13,38.0593,38.3256534447868,100.69983800224071,82.479098756679,37.69891514166723,99.05309646175108,117.520901243321
2024-05-08 14:17:16,38.055125000000004,38.325163653009675,100.70959864935321,82.94047406371632,37.699626079227315,99.06583168292657,117.05952593628368
2024-05-08 14:17:19,38.055125000000004,38.32748189959559,100.71569046112864,82.43736307585044,37.699572096469325,99.0656898288189,117.56263692414956
2024-05-08 14:17:22,38.046775,38.32329269275362,100.72678352568285,83.68645234596633,37.69382176448893,99.07231759982005,116.31354765403367
2024-05-08 14:17:25,38.038425000000004,38.31503374553929,100.7271824360217,83.24584917779119,37.69001985380307,99.08407052553588,116.75415082220881
2024-05-08 14:17:28,38.0426,38.31392370219318,100.71321019644603,83.66324129031345,37.6887803383008,99.06993827525143,116.33675870968655
2024-05-08 14:17:31,38.0426,38.316154052997,100.71907296819091,82.96118718868094,37.69059795797328,99.07471612869068,117.03881281131906
2024-05-08 14:17:34,38.046775,38.319851738517954,100.71773951542005,82.82032164611344,37.69415937075155,99.07320494510127,117.17967835388656
2024-05-08 14:17:37,38.071825000000004,38.33855759217591,100.7006036410808,79.88333106180099,37.71153960098047,99.05366921859004,120.11666893819901
2024-05-08 14:17:40,38.071825000000004,38.33880307466644,100.70124842890098,79.8916819017744,37.71490875490922,99.06251868648064,120.1083180982256
2024-05-08 14:17:43,38.076,38.34411479888087,100.70415694632015,78.29149503373603,37.71911105584999,99.06269318166298,121.70850496626397
2024-05-08 14:17:46,38.071825000000004,38.33523318902835,100.69187171623201,80.23335589896757,37.71817659026246,99.07110202955192,119.76664410103243
2024-05-08 14:17:49,38.0593,38.32412644449326,100.69582584149803,81.69197662684748,37.703775338626535,99.06586652572837,118.30802337315252
2024-05-08 14:17:52,38.0593,38.32547239667085,100.69936230217277,80.8822328268246,37.70485391389753,99.06870045927678,119.1177671731754
2024-05-08 14:17:55,38.055125000000004,38.32525227811096,100.70983153546587,81.04273829203045,37.703603555755144,99.0762835643166,118.95726170796955
2024-05-08 14:17:58,38.055125000000004,38.32268417291453,100.7030831534899,81.4440832090323,37.70529784811359,99.08073576979075,118.5559167909677
2024-05-08 14:18:02,38.08435,38.53690757552908,101.18830326769152,72.76623974753966,37.75366040319586,99.13169163500456,127.23376025246034
2024-05-08 14:18:04,38.071825000000004,38.33257199451187,100.684881784658,79.82646460456132,37.71686007664851,99.0676440560664,120.17353539543868
2024-05-08 14:18:08,38.076,38.51486332149708,101.15259828106178,74.43258857513412,37.75437960459049,99.15531989859883,125.56741142486588
2024-05-08 14:18:10,38.063475,38.32532801008083,100.68793774105185,81.5513937408139,37.71171379357072,99.07585629943331,118.4486062591861
2024-05-08 14:18:14,38.046775,38.444035724108275,101.04413770709417,72.7258980245522,37.68339805350334,99.0449205050976,127.2741019754478
2024-05-08 14:18:16,38.021725,38.3006158559711,100.73350395325593,87.36627249691738,37.65442826345417,99.03398192337188,112.63372750308262
2024-05-08 14:18:19,37.996674999999996,38.28995893618347,100.77186737045669,84.87123857079115,37.62571337355134,99.0236997672858,115.12876142920885
2024-05-08 14:18:22,37.988325,38.26282927505808,100.72260168106406,83.5056358878203,37.619472173962386,99.02903635251721,116.4943641121797
